41998951|Animals|D000818|394810|CT|Leafhopper;CT Treecode Lookup: B01.050.500.131 (Leafhopper);Insect;CT Treecode Lookup: B01.050.500.131 (Insect)||MM;RC
41997878|*Tobacco|D014026|3188|MH|RtM via: Nicotiana benthamiana;Forced Leaf Node Lookup:nicotianas;checkForceMH Boosted|TI|MM|1313^21^0;332^21^0
41997878|*RNA|D012313|1909|MH|RtM via: RNA;checkForceMH Boosted;Forced Non-Leaf Node Lookup:rna|TI|MM|1530^3^0;187^3^0;210^3^0
41997878|*Electrons|D004583|1606|MH|RtM via: Electrons;Forced Leaf Node Lookup:electrons|TI|MM|1039^8^0;832^8^0
41997878|*Cytoplasm|D003593|5019|MH|RtM via: Cytoplasm;Forced Non-Leaf Node Lookup:cytoplasms|TI|MM|952^9^0;724^9^0
41997878|*Mitochondria|D008928|2574|MH|RtM via: Mitochondria;Forced Non-Leaf Node Lookup:mitochondria|TI|MM|966^12^0
41997878|*Cytoskeleton|D003599|1980|MH|RtM via: Fibril - cell component|TI|MM|581^9^0
41997878|*Viruses, Unclassified|D014713|1713|MH|RtM via: AS virus|TI|MM|1403^5^0;139^5^0
41997878|*Virus Particles|D014771|1125|ET|Entry Term Replacement for "Virion";RtM via: Virion;Forced Non-Leaf Node Lookup:virus particles|TI|MM|875^15^0
41997878|*Lipids|D008055|492|MH|RtM via: Lipids;Forced Non-Leaf Node Lookup:lipids|TI|MM|867^6^0
41997993|*Cucumovirus|D017799|68395|MH|RtM via: Cucumber mosaic virus;Forced Leaf Node Lookup:cucumber mosaic virus;checkForceMH Boosted|TI|MM;RC|1544^3^0;1029^3^0;539^3^0;362^3^0;235^21^0
41997993|*RNA, Satellite|D019244|52418|MH|RtM via: RNA, Satellite;checkForceMH Boosted;Forced Non-Leaf Node Lookup:satellite rnas|TI|MM;RC|1155^13^0
41997993|*Lycopersicon esculentum|D018551|29794|MH|RtM via: Lycopersicon esculentum;RtM via: Tomatoes;Forced Leaf Node Lookup:tomato;checkForceMH Boosted|TI|MM;RC|1306^6^0;626^6^0
41997993|*Vigna|D000070658|16492|MH|RtM via: Vigna unguiculata;Forced Leaf Node Lookup:vigna unguiculata;checkForceMH Boosted|TI|MM|687^17^0
41997993|*Seedlings|D036226|16339|MH|RtM via: Seedlings;Forced Leaf Node Lookup:seedlings;checkForceMH Boosted|TI|MM|1313^9^0
41997993|*Chenopodium quinoa|D027465|15289|MH|RtM via: Chenopodium quinoa;Forced Leaf Node Lookup:chenopodium quinoas;checkForceMH Boosted|TI|MM|664^18^0
41997993|*Citrus|D002957|14789|MH|RtM via: Citrus limon plant;RtM via: Citrus plant;checkForceMH Boosted;Forced Non-Leaf Node Lookup:citrus|TI|MM|1619^5^0;107^5^0;1594^6^0
41997993|*RNA|D012313|14708|MH|RtM via: RNA;checkForceMH Boosted;Forced Non-Leaf Node Lookup:rna|TI|MM;RC|869^3^0
41997993|*Nucleic Acids|D009696|9503|MH|RtM via: Nucleic Acids;checkForceMH Boosted;Forced Non-Leaf Node Lookup:nucleic acids|TI|MM|318^13^0
41997993|*Host Specificity|D058507|9080|MH|RtM via: Host Range;Forced Leaf Node Lookup:host ranges|TI|MM|1682^10^0
41997993|*Temperature|D013696|8777|MH|RtM via: Temperature;Forced Leaf Node Lookup:temperatures|TI|MM;RC|1520^12^0
41997993|*Fern|D029624|8345|ET|Entry Term Replacement for "Ferns";RtM via: Ferns;checkForceMH Boosted;Forced Non-Leaf Node Lookup:fern|TI|MM|605^4^0
41997993|Turkey|D014421|7322|MH|RtM via: Country of Turkey;Forced Leaf Node Lookup:turkey|TI|MM|130^6^0
41997993|*Viruses, Unclassified|D014713|6360|MH|RtM via: AS virus|TI|MM|1701^5^0
41997993|*Nucleic Acid Hybridization|D009693|3852|MH|RtM via: Nucleic acid hybridization procedure|TI|MM;RC|343^13^0
41997993|*DNA Viruses|D004267|3810|MH|RtM via: AS virus|TI|MM|1701^5^0
41997993|*Plant Leaves|D018515|2880|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaf|TI|MM;RC|610^4^0
41997993|*Phenotype|D010641|2142|MH|RtM via: Phenotype;Forced Non-Leaf Node Lookup:phenotypes|TI|MM;RC|1265^9^0
41997993|*Solvents|D012997|738|MH|RtM via: Organic solvent product;Forced Non-Leaf Node Lookup:solvents|TI|MM|1384^16^0;1392^8^0
41997993|Amino Acids|D000596|1000|MH|Forced Non-Leaf Node Lookup:amino acids||MM;RC|887^10^0
41998551|*Triticum|D014908|150938|MH|RtM via: Triticum;RtM via: Triticum aestivum;RtM via: Wheat (Dietary);RtM via: Wheat - grass (plant);Forced Leaf Node Lookup:wheat;checkForceMH Boosted|TI|MM;RC|32^5^0
41998551|*Seedlings|D036226|57746|MH|RtM via: Seedlings;Forced Leaf Node Lookup:seedlings;checkForceMH Boosted|TI|MM;RC|99^8^0
41998551|*Puccinia|D000084643|34823|MH|RtM via: Puccinia graminis;Forced New Lookup:puccinia;checkForceMH Boosted|TI|MM|182^22^1;206^7^1;218^8^0
41998551|*Virulence|D014774|26572|MH|RtM via: Virulence;Forced Leaf Node Lookup:virulence|TI|MM;RC|658^9^0
41998551|*SR38|D004008|16639|ET|Entry Term Replacement for "Diclofenac";RtM via: SR-38;checkForceMH Boosted|TI|MM|368^4^0
41998551|Australia|D001315|16606|MH|RtM via: Australia;Forced Leaf Node Lookup:australian;Geo Lookup:australian|TI;AB|MM;RC|625^9^0;157^10^0
41998551|Plant Breeding|D000069600|15046|MH|Replacement of Breeding Plants Found||MM
41998551|*Basidiomycota|D001487|172311|MH|RtM via: Puccinia striiformis var. striiformis;RtM via: Uredinales|TI|MM;RC|218^8^1;246^7^1;1059^4^0;731^4^0;561^4^0;301^4^0;113^4^0
41998551|Disease Resistance|D060467|18849|MH|||RC
41998551|Plant Diseases|D010935|12350|MH|Forced Non-Leaf Node Lookup:leaf rust||MM;RC|1054^9^0
41998551|United Kingdom|D006113|3|MH|RtM via: United Kingdom|TI|MM|61^14^0
41998971|*Plant Tumors|D010941|2741|MH|RtM via: Plant Tumors;Forced Leaf Node Lookup:crown galls|TI|MM|677^10^0;556^10^0;21^10^0
41998971|*Agrobacterium tumefaciens|D016960|2653|MH|RtM via: Agrobacterium tumefaciens;Forced Leaf Node Lookup:agrobacterium tumefaciens;checkForceMH Boosted|TI|MM|241^25^0
41998971|*Prunus persica|D000068239|1273|MH|RtM via: Peach;RtM via: Prunus persica;Forced Leaf Node Lookup:peach;checkForceMH Boosted|TI|MM|129^5^0;54^5^0
41998971|*Seedlings|D036226|1192|MH|RtM via: Seedlings;Forced Leaf Node Lookup:seedlings;checkForceMH Boosted|TI|MM|135^8^0
41998971|*Suspensions|D013535|530|MH|RtM via: Suspensions;Forced Leaf Node Lookup:suspensions|TI|MM|410^11^0
41998971|*Bacteria|D001419|678|MH|RtM via: Bacterial|TI|MM|400^9^0
41998971|*Granisetron|D017829|426|MH|RtM via: granisetron|TI|MM|1529^4^0
41998971|*Biological Assay|D001681|393|MH|RtM via: Biological Assay|TI|MM|161^7^0
41998971|*Biochemical Phenomena|D001669|219|MH|RtM via: Resistance Process|TI|MM|567^10^0
41998971|*Genotypes|D005838|165|ET|Entry Term Replacement for "Genotype";RtM via: Genotype;Forced Non-Leaf Node Lookup:genotypes|TI|MM|522^9^0
41998971|Nuclear Family|D009679|1000|MH|Forced Non-Leaf Node Lookup:son||MM|1195^3^0
24331954|Animals|D000818|127149|CT|Hominidae;CT Treecode Lookup: B01.050.150.900.649.313.988.400.112.400 (Hominidae)||RC
24331954|United States|D014481|127149|CT|RtM via: United States;Forced Non-Leaf Node Lookup:united states|TI|MM|518^13^0
24331954|*Prunus persica|D000068239|55173|MH|RtM via: Prunus persica;RtM via: Peach;Forced Leaf Node Lookup:prunus persica;Forced Leaf Node Lookup:peach trees;checkForceMH Boosted|TI|MM|1356^11^0;1085^11^0;867^5^0;443^5^0;458^5^0;225^5^0;58^5^0;65^14^0
24331954|*Phytoplasma|D045582|51887|MH|RtM via: Candidatus Phytoplasma pruni;RtM via: Candidatus Phytoplasma pyri;RtM via: Phytoplasma;RtM via: Group III phytoplasma;RtM via: Peach phytoplasma;Forced Leaf Node Lookup:phytoplasma;checkForceMH Boosted|TI|MM|331^28^0;805^24^0;1234^12^0;565^21^0;378^21^0;1456^5^1;1463^12^1;342^11^0;388^11^0;575^11^0;818^11^0
24331954|*Phylogeny|D010802|42275|MH|RtM via: Phylogenetic Groups;Forced Lookup:phylogenetic;Forced Leaf Node Lookup:phylogenetic groups|TI|MM|1256^19^0
24331954|*Malus|D027845|36737|MH|RtM via: Apple;RtM via: Genus Malus;Forced Leaf Node Lookup:apples;checkForceMH Boosted|TI|MM|980^2^0;740^5^0
24331954|*Prunus dulcis|D000068181|34571|MH|RtM via: Almond Nut;Forced Leaf Node Lookup:almonds;checkForceMH Boosted|TI|MM|1113^6^0
24331954|*Pyrus|D031989|33302|MH|Forced Leaf Node Lookup:pear;checkForceMH Boosted|TI|MM|805^4^0
24331954|*Broom|D029865|21250|ET|Entry Term Replacement for "Cytisus";RtM via: Cytisus;checkForceMH Boosted|TI|MM|1129^5^0
24331954|*Fruit|D005638|17749|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM|1379^5^0;916^5^0
24331954|Iran|D007492|17080|MH|RtM via: Iran;Forced Leaf Node Lookup:iran|TI|MM|1079^4^0
24331954|Lebanon|D007861|17080|MH|RtM via: Lebanon;Forced Leaf Node Lookup:lebanon|TI|MM|1067^7^0
24331954|3-chloro-4,4-dimethyl-2-oxazolidinone|C036350|16652|NM|Forced SCR Leaf Node Lookup:agent i|TI|MM|713^7^0
24331954|Radiometric Dating|D055110|126149|MH|||RC
24331954|Hominidae|D015186|51044|MH|||RC
24331954|*Vector, Insect|D007303|477|ET|Entry Term Replacement for "Insect Vectors";RtM via: Insect Vectors;Forced Non-Leaf Node Lookup:insect vectors|TI|MM|158^13^0
24331954|*Nested PCR|D016133|303|ET|Entry Term Replacement for "Polymerase Chain Reaction";RtM via: Nested Polymerase Chain Reaction;Forced Non-Leaf Node Lookup:nested pcr|TI|MM|1545^10^0
24331954|*Suture|D013537|123|ET|Entry Term Replacement for "Sutures";RtM via: Surgical sutures;RtM via: Suture Joint;Forced Non-Leaf Node Lookup:sutures|TI|MM|468^6^0
24331954|Cell Proliferation|D049109|1000|MH|Forced Non-Leaf Node Lookup:proliferation||MM|746^13^0
24331954|Plant Leaves|D018515|1000|MH|Forced Non-Leaf Node Lookup:leaf||MM|632^4^0
41999009|*Mustard Plant|D009149|6110|MH|RtM via: Brassica juncea;Forced Leaf Node Lookup:brassica juncea;checkForceMH Boosted|TI|MM;RC|321^15^0
41999009|*Plant Development|D063245|4513|MH|RtM via: Plant Development;Forced Leaf Node Lookup:plant developments|TI|MM|1566^17^0;1143^17^0;638^12^0;226^12^0
41999009|*Fungicides, Industrial|D005659|3356|MH|RtM via: Industrial fungicide;Forced Leaf Node Lookup:fungicides;checkForceMH Boosted|TI|MM|1501^9^0
41999009|*Cotyledon|D018548|3262|MH|RtM via: Cotyledon plant;Forced Leaf Node Lookup:cotyledons|TI|MM|1432^10^0;499^12^0;160^10^0
41999009|*Candida|D002175|1474|MH|RtM via: Candida (fungus);checkForceMH Boosted;Forced Non-Leaf Node Lookup:candida|TI|MM|1993^7^0;392^7^0
41999009|*Color|D003116|1273|MH|Forced Leaf Node Lookup:colours|TI|MM|882^6^0;1647^6^0
41999009|*Flowers|D035264|6711|MH|RtM via: Flowers;Forced Non-Leaf Node Lookup:flowers|TI|MM;RC|1010^7^0;914^7^0;350^7^0;856^6^0;995^6^0;1626^6^0
41999009|*Plant Leaves|D018515|3906|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaf|TI|MM;RC|2162^4^0;1842^4^0;1342^4^0;718^4^0;520^4^0;172^4^0;1446^4^0
41999009|*Oomycetes|D009868|2694|MH|RtM via: Albugo candida|TI|MM|385^14^0
41999009|*Basidiomycota|D001487|2070|MH|RtM via: Uredinales|TI|MM;RC|2157^4^0
41999009|*Disease Progression|D018450|57|MH|RtM via: Disease Progression;Forced Non-Leaf Node Lookup:disease progressions|TI|MM|560^19^0
41999009|*Hypertrophies|D006984|30|ET|Entry Term Replacement for "Hypertrophy";RtM via: Hypertrophy;Forced Non-Leaf Node Lookup:hypertrophies|TI|MM|2183^13^0;1195^13^0;1042^13^0;947^13^0;763^13^0;431^13^0
41999009|Severity of Illness Index|D012720|1000|MH|Forced Non-Leaf Node Lookup:severity of disease||MM|584^19^0
41998435|*Plum Pox Virus|D017801|127720|MH|RtM via: Plum Pox Virus;Forced Leaf Node Lookup:plum pox virus;checkForceMH Boosted|TI|MM;RC|900^3^0;591^3^0;108^3^0;68^14^0
41998435|*Tobacco|D014026|24664|MH|RtM via: Nicotiana benthamiana;Forced Leaf Node Lookup:nicotianas;checkForceMH Boosted|TI|MM;RC|176^21^0
41998435|*Capsid Proteins|D036022|20833|MH|RtM via: Capsid Proteins;Forced Leaf Node Lookup:capsid protein;checkForceMH Boosted|TI|MM;RC|843^2^0;716^2^0;112^14^0
41998435|*RNA, Viral|D012367|18832|MH|RtM via: RNA, Viral;Forced Leaf Node Lookup:viral rna;checkForceMH Boosted|TI|MM;RC|525^9^0
41998435|*Phosphorylation|D010766|11051|MH|RtM via: Phosphorylation;RtM via: Protein phosphorylation;Forced Leaf Node Lookup:phosphorylations|TI|MM;RC|864^15^0
41998435|*Amino Acid Sequence|D000595|10580|MH|RtM via: Amino Acid Sequence;Forced Leaf Node Lookup:amino acid sequences|TI|MM;RC|803^20^0
41998435|*Glycosylation|D006031|9080|MH|RtM via: Protein Glycosylation;RtM via: glycosylation;Forced Leaf Node Lookup:glycosylations|TI|MM|846^13^0;843^16^0
41998435|*Plant Leaves|D018515|5187|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaves|TI|MM;RC|440^6^0
41998435|*Plant Roots|D018517|2148|MH|RtM via: Plant Roots|TI|MM|349^5^0
41998435|*Electrophoreses|D004586|1287|ET|Entry Term Replacement for "Electrophoresis";RtM via: Protein electrophoresis;RtM via: Electrophoresis|TI|MM;RC|716^18^0;1004^15^0
41998435|*Immunoblotting|D015151|882|MH|RtM via: Immunoblotting;Forced Non-Leaf Node Lookup:immunoblottings|TI|MM|21^14^0
41998185|*Scolymus|D031185|6252|MH|RtM via: Scolymus hispanicus;Forced Leaf Node Lookup:scolymus;checkForceMH Boosted|TI|MM;RC|126^19^0;208^8^0
41998185|*Biological Control Agents|D061046|3687|MH|RtM via: Biological Control Agents;Forced Leaf Node Lookup:biological control agent;checkForceMH Boosted|TI|MM;RC|179^24^0
41998185|*Compositae|D019659|1983|ET|Entry Term Replacement for "Asteraceae";RtM via: Asteraceae;checkForceMH Boosted;Forced Non-Leaf Node Lookup:compositae|TI|MM|388^10^0
41998185|Greece|D006115|1089|MH|RtM via: Greece;Forced Leaf Node Lookup:greece|TI|MM|89^6^0
41998185|Microbotryum scolymi|C000672758|787|NM|Forced New Lookup:microbotryum scolymi|TI|MM|30^20^0
41998185|*Basidiomycota|D001487|5994|MH|RtM via: Microbotryum scolymi|TI|MM;RC|30^20^0;364^12^0
41998185|*Host Range|D058507|2157|ET|Entry Term Replacement for "Host Specificity";RtM via: Host Range|TI|MM;RC|265^4^1;276^5^1
41998850|Animals|D000818|211872|CT|Aphids;CT Treecode Lookup: B01.050.500.131 (Aphids)||MM;RC
41998850|*Plum Pox Virus|D017801|210872|MH|RtM via: Plum Pox Virus;Forced Leaf Node Lookup:plum pox virus;checkForceMH Boosted|TI|MM;RC|1610^3^0;1556^3^0;1376^3^0;694^3^0;318^3^0;297^3^0;161^3^0;46^14^0
41998850|*Aphids|D001042|60387|MH|RtM via: Aphis spiraecola;RtM via: Myzus persicae;RtM via: Aphids;Forced Leaf Node Lookup:aphids;Forced Leaf Node Lookup:myzus;checkForceMH Boosted|TI|MM;RC|1234^16^0;1288^14^0;1323^5^0;1195^5^0;581^5^0
41998850|*Prunus|D027861|47551|MH|RtM via: Prunus;checkForceMH Boosted;Forced Non-Leaf Node Lookup:prunus|TI|MM;RC|1648^6^0;361^6^0
41998850|*Peach|D000068239|44803|ET|Entry Term Replacement for "Prunus persica";RtM via: Peach;RtM via: Prunus persica;checkForceMH Boosted|TI|MM;RC|1432^5^0;896^5^0;354^5^0
41998850|*Trees|D014197|41109|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM;RC|1530^4^0;1519^5^0;1163^5^0;651^5^0
41998850|*Fruit|D005638|29108|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM;RC|661^6^0;110^5^0
41998850|*Seedlings|D036226|26291|MH|RtM via: Seedlings;Forced Leaf Node Lookup:seedlings;checkForceMH Boosted|TI|MM|1465^9^0
41998850|*Serogroup|D065288|12517|MH|RtM via: Serogroup;Forced Leaf Node Lookup:serogroups|TI|MM|774^10^0
41998850|*Haplotypes|D006239|12391|MH|RtM via: Haplotypes;Forced Leaf Node Lookup:haplotypes|TI|MM|805^10^0
41998850|*Viruses, Unclassified|D014713|4248|MH|RtM via: AS virus|TI|MM|452^5^0
41998850|*DNA Viruses|D004267|1866|MH|RtM via: AS virus|TI|MM|452^5^0
41998850|*Spatial Analysis|D062206|921|MH|RtM via: Spatial Analysis;Forced Non-Leaf Node Lookup:spatial analysis|TI|MM|1010^16^0
41998394|*Viroids|D014772|11554|MH|Forced Leaf Node Lookup:viroids;checkForceMH Boosted|TI|MM;RC|42^6^0
41998394|*Solanum tuberosum|D011198|3913|MH|Forced Leaf Node Lookup:potato;checkForceMH Boosted|TI|MM;RC|21^6^0
41998394|*Quarantine|D011790|1218|MH|RtM via: Quarantine;Forced Leaf Node Lookup:quarantines|TI|MM|60^10^0
41998394|*Nucleic Acid Hybridization|D009693|1290|MH|RtM via: Nucleic acid hybridization procedure|TI|MM|330^13^0
41998394|Lycopersicon esculentum|D018551|1006|MH|||RC
41998394|*Hybridization, Genetic|D006824|852|MH|RtM via: Crossbreeding|TI|MM|330^13^0
41998394|*Printing, Three-Dimensional|D066330|18|MH|RtM via: Printing;Forced Non-Leaf Node Lookup:printing|TI|MM|321^8^0
41998394|Italy|D007558|3|MH|RtM via: Italy|TI|MM|524^5^0;180^5^0
41998955|ammonium phosphate|C024788|29765|NM|RtM via: ammonium phosphate;Forced SCR Leaf Node Lookup:ammonium hydrogen phosphate;Forced SCR Leaf Node Lookup:ammonium phosphate|TI|MM|951^18^0;826^27^0;1091^27^0
41998955|*Rhizosphere|D058441|24580|MH|RtM via: Rhizosphere;Forced Leaf Node Lookup:rhizospheres|TI|MM;RC|560^11^0
41998955|*Pseudomonas fluorescens|D011551|21230|MH|RtM via: Pseudomonas fluorescens;Forced Leaf Node Lookup:pseudomonas fluorescens;checkForceMH Boosted|TI|MM;RC|365^23^0
41998955|*Oryza|D012275|15299|MH|RtM via: Oryza sativa;RtM via: Rice (Dietary);RtM via: brown rice preparation;Forced Leaf Node Lookup:rice;checkForceMH Boosted|TI|MM|555^4^0
41998955|*Helianthus|D006368|13148|MH|RtM via: Helianthus annuus;Forced Leaf Node Lookup:sunflowers;checkForceMH Boosted|TI|MM|446^9^0
41998955|*Peptones|D010461|12377|MH|RtM via: peptones;Forced Leaf Node Lookup:peptones;checkForceMH Boosted|TI|MM|812^7^0
41998955|*Ammonium Sulfate|D000645|11546|MH|RtM via: ammonium sulfate;Forced Leaf Node Lookup:ammonium sulfate;checkForceMH Boosted|TI|MM|858^16^0;887^16^0
41998955|*Nitrogen|D009584|9886|MH|RtM via: nitrogen;checkForceMH Boosted;Forced Non-Leaf Node Lookup:nitrogen|TI|MM;RC|665^8^0
41998955|*Ammonium|D064751|8029|ET|Entry Term Replacement for "Ammonium Compounds";RtM via: ammonium;checkForceMH Boosted|TI|MM|1091^8^0;826^8^0
41998955|*Urea|D014508|5542|MH|RtM via: urea;checkForceMH Boosted;Forced Non-Leaf Node Lookup:urea|TI|MM|940^4^0;882^4^0
41998955|*Hydrogen-2|D003903|5347|ET|Entry Term Replacement for "Deuterium";RtM via: Deuterium;checkForceMH Boosted|TI|MM|1089^1^1;1100^8^1;824^1^1;835^8^1
41998955|*Cost-Benefit Analysis|D003362|5173|MH|RtM via: Cost Effectiveness;Forced Leaf Node Lookup:cost-effective|TI|MM|264^14^0
41998955|*Longevity|D008136|5068|MH|RtM via: Longevity;Forced Leaf Node Lookup:longevity|TI|MM|339^9^0
41998955|Sclerotinia sclerotiorum|C000678076|4916|NM|Forced New Lookup:sclerotinia sclerotiorum|TI|MM|488^24^0
41998955|*Phosphate|D010710|29764|ET|Entry Term Replacement for "Phosphates";RtM via: ammonium phosphate;RtM via: Phosphates;RtM via: phosphate ion|TI|MM;RC|951^18^0;1109^9^0;844^9^0
41998955|*Sclerotinia|D001203|27048|ET|Entry Term Replacement for "Ascomycota";RtM via: Sclerotinia;RtM via: Sclerotinia sclerotiorum;Forced Non-Leaf Node Lookup:sclerotinias|TI|MM;RC|426^11^0;488^24^0
41998955|*Plant Roots|D018517|10866|MH|RtM via: Plant Roots|TI|MM;RC|1220^5^0
41998955|*Plant Development|D063245|6471|MH|RtM via: Plant Development|TI|MM|1041^12^0
41998955|*Technology|D013672|93|MH|RtM via: Technology;Forced Non-Leaf Node Lookup:technology|TI|MM|249^10^0
41998328|*Pseudomonas syringae|D044224|52435|MH|RtM via: Pseudomonas syringae;Forced Leaf Node Lookup:pseudomonas syringae;checkForceMH Boosted|TI|MM;RC|169^20^0
41998328|*Lycopersicon esculentum|D018551|35497|MH|RtM via: Lycopersicon esculentum;RtM via: Tomatoes;Forced Leaf Node Lookup:tomato;checkForceMH Boosted|TI|MM;RC|1218^6^0;953^6^0;623^6^0;194^6^0;220^6^0;668^6^0;1286^6^0
41998328|*Temperature|D013696|5645|MH|RtM via: Temperature;Forced Leaf Node Lookup:temperatures|TI|MM|331^11^0
41998328|*Humidity|D006813|4055|MH|Forced Leaf Node Lookup:humidity|TI|MM|301^8^0
41998328|*Relation, Host-Pathogen|D054884|5811|ET|Entry Term Replacement for "Host-Pathogen Interactions";RtM via: Host-Pathogen Interactions;Forced Non-Leaf Node Lookup:host-pathogen relations|TI|MM;RC|1234^22^0
41998328|*Rain|D011891|3564|MH|RtM via: Rain;Forced Non-Leaf Node Lookup:rain|TI|MM;RC|1163^4^0;859^4^0;601^4^0;752^4^0;279^4^0;258^4^0;23^4^0;76^4^0;835^4^0;1374^4^0
41998328|Water|D014867|1000|MH|Forced Non-Leaf Node Lookup:water||MM|462^5^0
41998772|*Brassica napus|D029688|44638|MH|RtM via: Brassica napus;Forced Leaf Node Lookup:brassica napus;checkForceMH Boosted|TI|MM;RC|21^14^0
41998772|*Proteomics|D040901|11540|MH|RtM via: Proteomics;Forced Lookup:proteomic|TI|MM;RC|372^9^0
41998772|*Proteome|D020543|11227|MH|RtM via: Proteome;Forced Leaf Node Lookup:proteomes;checkForceMH Boosted|TI|MM|621^8^0
41998772|*Cotyledon|D018548|11129|MH|RtM via: Cotyledon plant;Forced Leaf Node Lookup:cotyledons|TI|MM;RC|329^9^0
41998772|*Leptosphaeria|D000084744|8638|MH|RtM via: Leptosphaeria maculans;Forced New Lookup:leptosphaeria;checkForceMH Boosted|TI|MM|59^22^0
41998772|*Antioxidants|D000975|8002|MH|RtM via: Antioxidants;Forced Leaf Node Lookup:antioxidant;checkForceMH Boosted|TI|MM|864^11^0
41998772|*Trypsin|D014357|7840|MH|Forced Leaf Node Lookup:trypsin;checkForceMH Boosted|TI|MM|643^7^0
41998772|*Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization|D019032|3920|MH|Forced Leaf Node Lookup:maldi|TI|MM|677^5^0
41998772|Ascomycota|D001203|5885|MH|||RC
41998772|Disease Resistance|D060467|4889|MH|||RC
41998772|*Fingerprinting, Peptide|D010449|4065|ET|Entry Term Replacement for "Peptide Mapping";RtM via: Peptide Mapping|TI|MM|706^7^1;719^14^1
41998772|*Nutrient|D000078622|639|ET|Entry Term Replacement for "Nutrients";RtM via: Nutrients;Forced Non-Leaf Node Lookup:nutrients|TI|MM|900^8^0
41998772|*Gels|D005782|180|MH|RtM via: Gel;Forced Non-Leaf Node Lookup:gels|TI|MM|425^4^0
41998772|Digestion|D004063|1000|MH|Forced Non-Leaf Node Lookup:digestion||MM|651^9^0
41998772|Peptides|D010455|1000|MH|Forced Non-Leaf Node Lookup:peptide||MM|706^7^0
41997905|*Tombusvirus|D017864|13285|MH|RtM via: Tombusvirus;Forced Leaf Node Lookup:tombusvirus;checkForceMH Boosted|TI|MM;RC|1946^11^0;704^13^0;171^11^0
41997905|*Tobacco|D014026|3865|MH|RtM via: Nicotiana benthamiana;Forced Leaf Node Lookup:nicotianas;checkForceMH Boosted|TI|MM;RC|1183^21^0;21^21^0
41997905|*Protoplasts|D011523|3152|MH|RtM via: Protoplasts;Forced Leaf Node Lookup:protoplasts|TI|MM|521^11^0
41997905|*Codon, Terminator|D018388|2800|MH|RtM via: Codon, Terminator;Forced Leaf Node Lookup:stop codons;checkForceMH Boosted|TI|MM|360^10^0
41997905|*Dianthus|D029749|2599|MH|RtM via: Carnation;Forced Leaf Node Lookup:carnations;checkForceMH Boosted|TI|MM|749^9^0
41997905|*Cynara scolymus|D031943|2395|MH|RtM via: Artichoke;RtM via: Cynara scolymus;Forced Leaf Node Lookup:artichokes;checkForceMH Boosted|TI|MM|719^9^0
